4023	-62.22517838
4024	-62.16909648
4025	-62.13638407
4026	-62.05730571
4031	-61.94664263
4032	-61.88179178
4033	-61.85287213
4034	-61.82447509
4035	-61.79520906
4036	-61.72183353
4037	-61.64197146
4038	-61.60502139
4039	-61.54660955
4040	-61.48854002
4041	-61.43074447
4042	-61.39139332
4043	-61.35231997
4044	-61.31297698
4045	-61.28138786
4046	-61.25751545
4047	-61.2265347
4048	-61.19735016
4049	-61.16831384
4050	-61.1119767
4051	-61.05527248
4052	-60.99883017
4053	-60.94244004
4054	-60.88616052
4055	-60.82913989
4056	-60.77178065
4057	-60.70076164
4058	-60.65124754
4059	-60.55201638
4063	-60.4292569
4064	-60.37118104
4065	-60.31647209
4066	-60.26261496
4067	-60.19201748
4068	-60.12099114
4069	-60.09310881
4070	-60.06206575
4071	-60.00452396
4072	-59.97701667
4073	-59.94903656
4074	-59.92119285
4075	-59.89318946
4076	-59.86263582
4077	-59.85971933
4078	-59.85906211
4079	-59.83145727
4080	-59.7767698
4081	-59.72173889
4082	-59.66705344
4083	-59.61250806
4084	-59.5571216
4085	-59.50155794
4086	-59.43957679
4087	-59.37839363
4088	-59.32514614
4089	-59.2721091
4090	-59.19080243
4095	-59.1056405
4096	-59.03851314
4097	-58.97592973
4098	-58.93423623
4099	-58.90500445
4100	-58.88877354
4101	-58.88546001
4102	-58.85889384
4103	-58.80758916
4104	-58.75729687
4105	-58.70743434
4106	-58.65746116
4107	-58.60766726
4108	-58.5579317
4109	-58.506793
4110	-58.45554654
4111	-58.40577174
4112	-58.37084165
4113	-58.33552414
4114	-58.28493963
4115	-58.23467871
4116	-58.18488436
4117	-58.13799697
4118	-58.09066901
4119	-58.03965162
4120	-57.98911675
4121	-57.9608549
4122	-57.95710838
4123	-57.93077817
4124	-57.87964701
4125	-57.78052539
4129	-57.67050755
4130	-57.60726331
4131	-57.55391371
4132	-57.50164731
4133	-57.45003548
4134	-57.39869055
4135	-57.34696651
4136	-57.30071502
4137	-57.25458727
4138	-57.22702112
4139	-57.19998636
4140	-57.1484649
4141	-57.09612005
4142	-57.04751063
4143	-57.0109751
4144	-56.97137443
4145	-56.92025419
4146	-56.89414517
4147	-56.86794666
4148	-56.81408874
4149	-56.7655013
4150	-56.71825534
4151	-56.68509688
4152	-56.65257203
4153	-56.60887721
4181	-63.96220453
4182	-63.92439866
4183	-63.89954072
4184	-63.8874024
4185	-63.87536479
4186	-63.86875654
4187	-63.84084711
4188	-63.79520196
4189	-63.76202896
4190	-63.74320694
4191	-63.71881206
4192	-63.69989651
4193	-63.68911233
4194	-63.66743504
4195	-63.63775926
4196	-63.60815446
4197	-63.57866137
4198	-63.54980191
4199	-63.5199445
4200	-63.48984848
4201	-63.46150181
4202	-63.43317594
4203	-63.40491969
4204	-63.3771316
4205	-63.34916866
4206	-63.32138061
4207	-63.293881
4208	-63.26628775
4209	-63.23853606
4210	-63.15395966
4215	-63.07048407
4216	-63.03846473
4217	-62.9459704
4218	-62.86941914
4219	-62.84659294
4220	-62.82485563
4221	-62.8219122
4222	-62.81767067
4223	-62.81387289
4224	-62.81081709
4226	-62.80510904
4227	-62.80146518
4228	-62.79872437
4229	-62.79633029
4230	-62.73890772
4231	-62.67366112
4232	-62.6622061
4233	-62.65450893
4234	-62.64477019
4235	-62.63363401
4236	-62.62634229
4237	-62.62267665
4238	-62.61958193
4239	-62.61459854
4240	-62.60732511
4241	-62.58603208
4242	-62.55133596
4243	-62.53334492
4244	-62.51223754
4245	-62.47028471
4246	-62.42885688
4247	-62.39296645
4248	-62.35690454
4249	-62.33651285
4250	-62.31498397
4251	-62.29163142
4252	-62.26792795
4253	-62.24497656
4254	-62.22558795
4255	-62.18719604
4256	-62.16320514
4257	-62.15961449
4258	-62.13899219
4259	-62.09944207
4260	-62.05803712
4261	-62.02891243
4262	-62.00308039
4263	-61.97710795
4264	-61.9502478
4265	-61.92944853
4266	-61.92757249
4267	-61.91781162
4268	-61.89060377
